1000054456	No	West Pointe Business Center 8	1810 West Pointe Drive	Charlotte	NC	28214	US	LEED-CS v2009				No		205227		Warehouse: General	Prologis	2/4/2015 0:00
1000054457	No	2890 Gateway Oaks Recertification	2890 Gateway Oaks Drive	Sacramento	CA	95833	US	LEED-EB:OM v2009				No		63160		Office: Mixed-Use	A&B Gateway LLC	2/4/2015 0:00
1000054458	No	Kaiser Distribution Center 9	13313 Valley Blvd	Fontana	CA	92335	US	LEED-CS v2009				No		186300		Warehouse: General	Prologis	2/4/2015 0:00
1000054459	No	MARTIGNETTI	JOHN HANCOCK RD	TAUNTON	MA	2780	US	LEED-NC v2009				No		656425		Warehouse: Nonrefrigerated Distribution/Shipping	MARTIGNETTI COMPANIES	2/4/2015 0:00
1000054461	No	Port Reading Business Park Building 4	1119 West Middlesex Ave.	Port Reading	NJ	7064	US	LEED-CS v2009				No		280384		Warehouse: General	Prologis	2/4/2015 0:00
1000054462	No	Pompano Center of Commerce Building 7	1700-1800 NW 15th Ave.	Pompano Beach	FL	33069	US	LEED-CS v2009				No		124442		Warehouse: General	Prologis	2/4/2015 0:00
1000054463	No	Montclarion II Apartments	10 Pine Street	Montclair	NJ	7042	US	LEED-NC v2009				No		72133.4		Multi-Family Residential: Apartment	Montclarion-Bloomfield Ave Associates	2/4/2015 0:00
1000054464	No	Grant Park Phase II	1 Loehr Place	Yonkers	NY	10703	US	LEED For Homes Multi Family Mid-Rise				No		53022		Multi-Family Mid-Rise	The Richman Group	2/4/2015 0:00
1000054467	No	MHI-Austin BOYL	1003 Cuernavaca Drive	Austin	TX	78733	US	LEED For Homes Single Family				No		2798		Single-Family (Detached)	Coventry Homes	2/4/2015 0:00
1000054470	No	Pompano Center of Commerce Building 6	1700-1800 NW 15th Ave.	Pompano Beach	FL	33069	US	LEED-CS v2009				No		61130		Warehouse: General	Prologis	2/4/2015 0:00
1000054472	No	Webster Green	3100 Webster Ave	Bronx	NY	10467	US	LEED For Homes Multi Family Mid-Rise				No		76423		Multi-Family Mid-Rise	Webster Green Housing Development Fund C	2/4/2015 0:00
1000054473	No	Bodega PGT	Zona Franca Tocancipa	Tocancipa	BOGOTA	11001	CO	LEED-CS v2009				No		55765		Warehouse: General	Coinver Corporation	2/4/2015 0:00
1000054474	No	MHI-Austin BOYL	3551 Sam Bass Road	Round Rock	TX	78681	US	LEED For Homes Single Family				No		4369		Single-Family (Detached)	Coventry Homes	2/4/2015 0:00
1000054476	No	MHI-Austin BOYL	19400 White Horse Cove	Spicewood	TX	78669	US	LEED For Homes Single Family				No		2805		Single-Family (Detached)	Coventry Homes	2/4/2015 0:00
1000054477	No	Village at Orchard Ridge -Carriage Homes	"\\\"\\\""	"\\\"\\\""	"\\\"\\\""	"\\\"\\\""	US	LEED-HOMES v2008				No		0			"\\\"\\\""	2/4/2015 0:00
1000054482	No	Century Communities	195 Calm Water Cove	Driftwood	TX	78619	US	LEED For Homes Single Family				No		4000		Single-Family (Detached)	Century Communities	2/4/2015 0:00
1000054483	No	Century Communities	1210 Magnum	New Braunfels	TX	78132	US	LEED For Homes Single Family				No		3775		Single-Family (Detached)	Century Communities	2/4/2015 0:00
1000054484	No	Century Communities	405 Escondido Drive	Georgetown	TX	78633	US	LEED For Homes Single Family				No		2433		Single-Family (Detached)	Century Communities	2/4/2015 0:00
1000054494	No	Century Communities	305 Escondido Drive	Georgetown	TX	78633	US	LEED For Homes Single Family				No		2629		Single-Family (Detached)	Century Communities	2/4/2015 0:00
1000054497	No	Century Communities	301 W. Majestic Oak Lane	Georgetown	TX	78633	US	LEED For Homes Single Family				No		2951		Single-Family (Detached)	Century Communities	2/4/2015 0:00
1000054499	No	Century Communities	149 Tye Cove	Dripping Springs	TX	78629	US	LEED For Homes Single Family				No		2685		Single-Family (Detached)	Century Communities	2/4/2015 0:00
1000054533	No	McVaugh Custom Homes	"\\\"\\\""	"\\\"\\\""	"\\\"\\\""	"\\\"\\\""	US	LEED-HOMES v2008				No		0			"\\\"\\\""	2/4/2015 0:00
1000054534	No	McVaugh Custom Homes	11514 Royal Ivory Crossing	Houston	TX	77082	US	LEED For Homes Single Family				No		3235		Single-Family (Detached)	McVaugh Custom Homes	2/4/2015 0:00
1000054535	No	McVaugh Custom Homes	11503 Royal Portico Path	Houston	TX	77082	US	LEED For Homes Single Family				No		2422		Single-Family (Detached)	McVaugh Custom Homes	2/4/2015 0:00
1000054536	No	RAK-Bayti Villas	Bayti Villa A-03	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		2842		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054537	No	RAK-Bayti Villas	Bayti Villa A-05	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		2842		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054538	No	RAK-Bayti Villas	Bayti Villa A-07	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		2842		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054539	No	RAK-Bayti Villas	Bayti Villa A-09	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		2842		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054541	No	Frankel Building Group	4514 Braeburn Drive	Bellaire	TX	77401	US	LEED For Homes Single Family				No		5768		Single-Family (Detached)	Frankel Building Group	2/4/2015 0:00
1000054542	No	Frankel Building Group	6816 West Warwick Lake	Spring	TX	77389	US	LEED For Homes Single Family				No		5171		Single-Family (Detached)	Frankel Building Group	2/4/2015 0:00
1000054543	No	TBD	"\\\"\\\""	"\\\"\\\""	"\\\"\\\""	"\\\"\\\""	QA	LEED-HOMES v2008				No		0			"\\\"\\\""	2/4/2015 0:00
1000054545	No	Doha-Msheireb Downtown Doha	"\\\"\\\""	"\\\"\\\""	"\\\"\\\""	"\\\"\\\""	QA	LEED-HOMES v2008				No		0			"\\\"\\\""	2/4/2015 0:00
1000054546	No	Bayti Villas Phase 1	"\\\"\\\""	"\\\"\\\""	"\\\"\\\""	"\\\"\\\""	AE	LEED-HOMES v2008				No		0			"\\\"\\\""	2/4/2015 0:00
1000054547	No	RAK-Bayti Villas	Bayti Villa A-01	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		2842		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054548	No	RAK-Bayti Villas	Bayti Villa A-02	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		2842		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054549	No	RAK-Bayti Villas	Bayti Villa A-04	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		2842		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054550	No	RAK-Bayti Villas	Bayti Villa A-06	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		2842		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054551	No	RAK-Bayti Villas	Bayti Villa A-08	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		2842		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054552	No	RAK-Bayti Villas	Bayti Villa A-11	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		2842		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054553	No	RAK-Bayti Villas	Bayti Villa A-12	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		2842		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054554	No	RAK-Bayti Villas	Bayti Villa A-13	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		2842		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054555	No	RAK-Bayti Villas	Bayti Villa A-14	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		2842		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054556	No	RAK-Bayti Villas	Bayti Villa A-15	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		2842		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054557	No	RAK-Bayti Villas	Bayti Villa A-16	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		2842		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054558	No	RAK-Bayti Villas	Bayti Villa A-17	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		2842		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054559	No	RAK-Bayti Villas	Bayti Villa A-18	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		2842		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054560	No	RAK-Bayti Villas	Bayti Villa A-10	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		2842		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054561	No	RAK-Bayti Villas	Bayti Villa A-28	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		2842		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054562	No	RAK-Bayti Villas	Bayti Villa A-29	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		2842		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054563	No	Sullivan Brothers Builders	15 Compass Circle	Galveston	TX	77554	US	LEED For Homes Single Family	46	Certified	5/20/2015 0:00	Yes		2860		Single-Family Home (Detached)	Sullivan Brothers Builders	2/4/2015 0:00
1000054564	No	RAK-Bayti Villas	Bayti Villa A-31	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		2842		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054565	No	Sullivan Brothers Builders	3503 Europa Street	Houston	TX	77022	US	LEED For Homes Single Family				No		1718		Single-Family (Detached)	Sullivan Brothers Builders	2/4/2015 0:00
1000054566	No	RAK-Bayti Villas	Bayti Villa A-33	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		2842		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054567	No	RAK-Bayti Villas	Bayti Villa A-35	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		2842		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054568	No	RAK-Bayti Villas	Bayti Villa A-38	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		2842		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054569	No	RAK-Bayti Villas	Bayti Villa A-39	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		2842		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054570	No	RAK-Bayti Villas	Bayti Villa A-19	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		2842		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054571	No	RAK-Bayti Villas	Bayti Villa A-20	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		2842		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054572	No	RAK-Bayti Villas	Bayti Villa A-21	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		2842		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054573	No	RAK-Bayti Villas	Bayti Villa A-22	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		2842		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054574	No	RAK-Bayti Villas	Bayti Villa A-23	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		2842		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054575	No	RAK-Bayti Villas	Bayti Villa A-24	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		2842		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054576	No	RAK-Bayti Villas	Bayti Villa A-25	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		2842		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054577	No	RAK-Bayti Villas	Bayti Villa A-26	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		2842		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054578	No	RAK-Bayti Villas	Bayti Villa A-27	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		2842		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054579	No	RAK-Bayti Villas	Bayti Villa A-30	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		2842		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054580	No	Sullivan Brothers Builders	3329 Cornell Street B	Houston	TX	77022	US	LEED For Homes Single Family				No		1755		Single-Family (Detached)	Sullivan Brothers Builders	2/4/2015 0:00
1000054581	No	RAK-Bayti Villas	Bayti Villa A-32	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		2842		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054582	No	Sullivan Brothers Builders	3406 Rogers Street	Houston	TX	77022	US	LEED For Homes Single Family				No		1727		Single-Family (Detached)	Sullivan Brothers Builders	2/4/2015 0:00
1000054583	No	Sullivan Brothers Builders	704 Tulane Street	Houston	TX	77007	US	LEED For Homes Single Family				No		2282		Single-Family (Detached)	Sullivan Brothers Builders	2/4/2015 0:00
1000054584	No	RAK-Bayti Villas	Bayti Villa A-34	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		2842		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054585	No	Sullivan Brothers Builders	706 Tulane Street	Houston	TX	77007	US	LEED For Homes Single Family				No		2306		Single-Family (Detached)	Sullivan Brothers Builders	2/4/2015 0:00
1000054586	No	RAK-Bayti Villas	Bayti Villa A-36	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		2842		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054587	No	RAK-Bayti Villas	Bayti Villa A-37	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		2842		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054588	No	RAK-Bayti Villas	Bayti Villa A-40	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		2842		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054589	No	RAK-Bayti Villas	Bayti Villa A-41	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		2842		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054590	No	RAK-Bayti Villas	Bayti Villa A-42	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		2842		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054591	No	RAK-Bayti Villas	Bayti Villa A-43	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		2842		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054592	No	RAK-Bayti Villas	Bayti Villa A-44	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		2842		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054593	No	RAK-Bayti Villas	Bayti Villa A-45	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		2842		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054594	No	RAK-Bayti Villas	Bayti Villa A-47	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		2842		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054595	No	RAK-Bayti Villas	Bayti Villa A-50	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		2842		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054596	No	RAK-Bayti Villas	Bayti Villa A-51	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		2842		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054597	No	RAK-Bayti Villas	Bayti Villa A-52	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		2842		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054600	No	RAK-Bayti Villas	Bayti Villa A-46	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		2842		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054601	No	RAK-Bayti Villas	Bayti Villa A-48	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		2842		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054602	No	RAK-Bayti Villas	Bayti Villa A-49	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		2842		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054615	No	Sullivan Brothers Builders	18 Bowers Pine Court	Spring	TX	77389	US	LEED For Homes Single Family				No		2516		Single-Family (Detached)	Sullivan Brothers Builders	2/4/2015 0:00
1000054616	No	RAK-Bayti Villas	Bayti Villa B-01	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		1991		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054617	No	RAK-Bayti Villas	Bayti Villa B-02	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		1991		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054618	No	RAK-Bayti Villas	Bayti Villa B-03	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		1991		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054619	No	RAK-Bayti Villas	Bayti Villa B-05	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		1991		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054622	No	Sullivan Brothers Builders	6 Bowers Pine Court	Spring	TX	77389	US	LEED For Homes Single Family				No		2435		Single-Family (Detached)	Sullivan Brothers Builders	2/4/2015 0:00
1000054623	No	Sullivan Brothers Builders	14 Bowers Pine Court	Spring	TX	77389	US	LEED For Homes Single Family				No		2435		Single-Family (Detached)	Sullivan Brothers Builders	2/4/2015 0:00
1000054624	No	RAK-Bayti Villas	Bayti Villa B-04	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		1991		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054625	No	RAK-Bayti Villas	Bayti Villa B-07	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		1991		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054626	No	RAK-Bayti Villas	Bayti Villa B-08	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		1991		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054627	No	RAK-Bayti Villas	Bayti Villa B-16	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		1991		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054628	No	RAK-Bayti Villas	Bayti Villa B-19	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		1991		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054629	No	RAK-Bayti Villas	Bayti Villa B-20	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		1991		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054630	No	RAK-Bayti Villas	Bayti Villa B-06	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		1991		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054631	No	RAK-Bayti Villas	Bayti Villa B-09	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		1991		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054632	No	RAK-Bayti Villas	Bayti Villa B-10	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		1991		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054633	No	RAK-Bayti Villas	Bayti Villa B-11	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		1991		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054634	No	RAK-Bayti Villas	Bayti Villa B-12	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		1991		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054635	No	RAK-Bayti Villas	Bayti Villa B-13	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		1991		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054636	No	RAK-Bayti Villas	Bayti Villa B-14	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		1991		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054637	No	RAK-Bayti Villas	Bayti Villa B-15	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		1991		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054638	No	RAK-Bayti Villas	Bayti Villa B-17	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		1991		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054639	No	RAK-Bayti Villas	Bayti Villa B-18	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		1991		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054640	No	RAK-Bayti Villas	Bayti Villa B-21	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		1991		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054641	No	RAK-Bayti Villas	Bayti Villa B-24	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		1991		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054642	No	RAK-Bayti Villas	Bayti Villa B-27	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		1991		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054643	No	RAK-Bayti Villas	Bayti Villa B-29	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		1991		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054644	No	RAK-Bayti Villas	Bayti Villa B-33	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		1991		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054645	No	RAK-Bayti Villas	Bayti Villa B-34	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		1991		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054646	No	RAK-Bayti Villas	Bayti Villa B-35	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		1991		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054647	No	RAK-Bayti Villas	Bayti Villa B-36	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		1991		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054648	No	RAK-Bayti Villas	Bayti Villa B-37	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		1991		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054649	No	RAK-Bayti Villas	Bayti Villa B-38	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		1991		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054650	No	RAK-Bayti Villas	Bayti Villa B-22	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		1991		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054651	No	RAK-Bayti Villas	Bayti Villa B-23	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		1991		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054652	No	RAK-Bayti Villas	Bayti Villa B-25	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		1991		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054653	No	RAK-Bayti Villas	Bayti Villa B-26	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		1991		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054654	No	RAK-Bayti Villas	Bayti Villa B-28	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		1991		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054655	No	RAK-Bayti Villas	Bayti Villa B-30	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		1991		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054656	No	RAK-Bayti Villas	Bayti Villa B-31	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		1991		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054657	No	RAK-Bayti Villas	Bayti Villa B-32	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		1991		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054658	No	RAK-Bayti Villas	Bayti Villa B-39	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		1991		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054659	No	RAK-Bayti Villas	Bayti Villa B-41	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		1991		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054660	No	RAK-Bayti Villas	Bayti Villa B-40	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		1991		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054661	No	RAK-Bayti Villas	Bayti Villa B-43	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		1991		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054662	No	RAK-Bayti Villas	Bayti Villa B-45	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		1991		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054663	No	RAK-Bayti Villas	Bayti Villa B-50	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		1991		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054664	No	RAK-Bayti Villas	Bayti Villa B-51	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		1991		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054665	No	RAK-Bayti Villas	Bayti Villa B-52	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		1991		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054666	No	RAK-Bayti Villas	Bayti Villa B-56	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		1991		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054670	No	RAK-Bayti Villas	Bayti Villa B-42	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		1991		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054671	No	RAK-Bayti Villas	Bayti Villa B-44	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		1991		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054672	No	RAK-Bayti Villas	Bayti Villa B-46	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		1991		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
1000054673	No	RAK-Bayti Villas	Bayti Villa B-47	RAK	"\\\"\\\""	0	AE	LEED For Homes Single Family				No		1991		Single-Family (Detached)	Al Hama Real Estate Development	2/4/2015 0:00
